ID,NAME,Dep_typ,VARIABLE,VALUE,LABEL,SCORE,DATA_SRCE
ASSI309,Mullaghcarn,Grid Average,% total N deposition from NI,65.4304576123826,Major contributions from NI sources,3,Source Attribution 2012
ASSI321,Tullyratty,Grid Average,% dry NHx deposition from NI agriculture,77.5588048315321,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI321,Tullyratty,Grid Average,% total N deposition from Europe,24.5720188902007,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI321,Tullyratty,Grid Average,% total N deposition from NI,47.1517119244392,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI322,Drumbegger,Grid Average,% dry NHx deposition from NI agriculture,65.6765676567657,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI322,Drumbegger,Grid Average,% total N deposition from Europe,37.2144436256448,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI322,Drumbegger,Grid Average,% total N deposition from NI,40.51215917465,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI323,Little Deer Park,Grid Average,% dry NHx deposition from NI agriculture,80.2518758818953,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI323,Little Deer Park,Grid Average,% total N deposition from Europe,20.4967207906552,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI323,Little Deer Park,Grid Average,% total N deposition from NI,51.2454961666622,Major contributions from NI sources,3,Source Attribution 2012
ASSI324,Keadew,Grid Average,% dry NHx deposition from NI agriculture,71.8786464410735,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI324,Keadew,Grid Average,% total N deposition from Europe,34.8618784530387,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI324,Keadew,Grid Average,% total N deposition from NI,41.9152854511971,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI330,Fair Head and Murlough Bay,Grid Average,% dry NHx deposition from NI agriculture,76.7813147634281,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI330,Fair Head and Murlough Bay,Grid Average,% total N deposition from Europe,22.1869691701818,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI330,Fair Head and Murlough Bay,Grid Average,% total N deposition from NI,47.8019190442946,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI331,Glen East,Grid Average,% dry NHx deposition from NI agriculture,52.8130081300813,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI331,Glen East,Grid Average,% total N deposition from Europe,41.2897145934303,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI331,Glen East,Grid Average,% total N deposition from NI,41.61281637049,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI332,Tower More,Grid Average,% dry NHx deposition from NI agriculture,51.1352671646493,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI332,Tower More,Grid Average,% total N deposition from Europe,44.4182315354614,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI332,Tower More,Grid Average,% total N deposition from NI,31.1117095417209,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI333,Galboly,Grid Average,% dry NHx deposition from NI agriculture,75.179823043309,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI333,Galboly,Grid Average,% total N deposition from Europe,22.2275710190349,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI333,Galboly,Grid Average,% total N deposition from NI,46.5297621725944,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI336,Blaeberry Island Bog,Grid Average,% dry NHx deposition from NI agriculture,74.1182572614108,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI336,Blaeberry Island Bog,Grid Average,% total N deposition from Europe,17.9070752718543,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI336,Blaeberry Island Bog,Grid Average,% total N deposition from NI,53.8483265075554,Major contributions from NI sources,3,Source Attribution 2012
ASSI339,Brackagh Bog,Grid Average,% dry NHx deposition from NI agriculture,79.6306268708931,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI339,Brackagh Bog,Grid Average,% total N deposition from Europe,20.7156978907497,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI339,Brackagh Bog,Grid Average,% total N deposition from NI,59.6362270957972,Major contributions from NI sources,3,Source Attribution 2012
ASSI342,Caledon and Tynan,Grid Average,% dry NHx deposition from NI agriculture,81.718585418712,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI342,Caledon and Tynan,Grid Average,% total N deposition from Europe,26.2985778975026,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI342,Caledon and Tynan,Grid Average,% total N deposition from NI,54.6735142603192,Major contributions from NI sources,3,Source Attribution 2012
ASSI343,North Woodburn Reservoir,Grid Average,% dry NHx deposition from NI agriculture,81.9454414931802,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI343,North Woodburn Reservoir,Grid Average,% total N deposition from Europe,18.5877974733131,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI343,North Woodburn Reservoir,Grid Average,% total N deposition from NI,56.5958280285966,Major contributions from NI sources,3,Source Attribution 2012
ASSI344,South Woodburn,Grid Average,% dry NHx deposition from NI agriculture,73.883895620181,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI344,South Woodburn,Grid Average,% total N deposition from Europe,19.4100643884822,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI344,South Woodburn,Grid Average,% total N deposition from NI,51.8660101579938,Major contributions from NI sources,3,Source Attribution 2012
ASSI345,Copeland Reservoir,Grid Average,% dry NHx deposition from NI agriculture,75.3289473684211,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI345,Copeland Reservoir,Grid Average,% total N deposition from Europe,20.1579014389405,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI345,Copeland Reservoir,Grid Average,% total N deposition from NI,47.9689290716924,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI348,Lough Macrory,Grid Average,% dry NHx deposition from NI agriculture,81.3156870377579,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI348,Lough Macrory,Grid Average,% total N deposition from Europe,21.3388579567526,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI348,Lough Macrory,Grid Average,% total N deposition from NI,61.0384565583323,Major contributions from NI sources,3,Source Attribution 2012
ASSI349,Baronscourt,Grid Average,% dry NHx deposition from NI agriculture,74.8603269128837,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI349,Baronscourt,Grid Average,% total N deposition from Europe,18.0508258090837,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI349,Baronscourt,Grid Average,% total N deposition from NI,70.8316549436009,Major contributions from NI sources,3,Source Attribution 2012
ASSI350,Castlecoole,Grid Average,% dry NHx deposition from NI agriculture,73.804267844003,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI350,Castlecoole,Grid Average,% total N deposition from Europe,31.2651840777425,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI350,Castlecoole,Grid Average,% total N deposition from NI,49.0188749766399,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI351,Western Mournes and Kilfeaghan Upper,Grid Average,% dry NHx deposition from NI agriculture,67.743160577709,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI351,Western Mournes and Kilfeaghan Upper,Grid Average,% total N deposition from Europe,29.1581799258151,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI351,Western Mournes and Kilfeaghan Upper,Grid Average,% total N deposition from NI,50.4373976162424,Major contributions from NI sources,3,Source Attribution 2012
ASSI352,White Water River,Grid Average,% dry NHx deposition from NI agriculture,67.4142158925522,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI352,White Water River,Grid Average,% total N deposition from Europe,32.5685635364687,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI352,White Water River,Grid Average,% total N deposition from NI,43.0980084302034,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI353,Lough Anierin,Grid Average,% dry NHx deposition from NI agriculture,47.334402156123,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI353,Lough Anierin,Grid Average,% total N deposition from Europe,44.8567040023139,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI353,Lough Anierin,Grid Average,% total N deposition from NI,33.6931711629836,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI354,Lough Cowey,Grid Average,% dry NHx deposition from NI agriculture,81.9363725564194,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI354,Lough Cowey,Grid Average,% total N deposition from Europe,24.2408723227459,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI354,Lough Cowey,Grid Average,% total N deposition from NI,44.994488629619,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI355,Glenariff Glen,Grid Average,% dry NHx deposition from NI agriculture,79.2823839448612,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI355,Glenariff Glen,Grid Average,% total N deposition from Europe,18.0422525643638,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI355,Glenariff Glen,Grid Average,% total N deposition from NI,57.2515454113172,Major contributions from NI sources,3,Source Attribution 2012
ASSI356,Rathlin Island - Kebble,Grid Average,% dry NHx deposition from NI agriculture,26.1964979539364,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI356,Rathlin Island - Kebble,Grid Average,% total N deposition from Europe,15.4959950898052,Minor contributions from European/RoI sources,1,Source Attribution 2012
ASSI356,Rathlin Island - Kebble,Grid Average,% total N deposition from NI,66.7704631817691,Major contributions from NI sources,3,Source Attribution 2012
ASSI357,Killeter Forest and Bogs and Lakes,Grid Average,% dry NHx deposition from NI agriculture,44.8741290018903,Substantial contribution from NI Agriculture,2,Source Attribution 2012
ASSI357,Killeter Forest and Bogs and Lakes,Grid Average,% total N deposition from Europe,37.785572832588,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI357,Killeter Forest and Bogs and Lakes,Grid Average,% total N deposition from NI,41.0799973392247,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI358,Tyrella and Minerstown,Grid Average,% dry NHx deposition from NI agriculture,77.6699636157263,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI358,Tyrella and Minerstown,Grid Average,% total N deposition from Europe,28.2440845572352,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI358,Tyrella and Minerstown,Grid Average,% total N deposition from NI,41.4685653334377,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI359,Lough Naman Bog and Lake,Grid Average,% dry NHx deposition from NI agriculture,52.8130081300813,Major contributions from NI Agriculture,3,Source Attribution 2012
ASSI359,Lough Naman Bog and Lake,Grid Average,% total N deposition from Europe,41.2897145934303,Substantial contribution from European/RoI sources,2,Source Attribution 2012
ASSI359,Lough Naman Bog and Lake,Grid Average,% total N deposition from NI,41.61281637049,Substantial contribution from NI sources,2,Source Attribution 2012
ASSI364,Tempo River,Grid Average,% dry NHx deposition from NI agriculture,75.6069856441894,Major contributions from NI Agriculture,3,Source Attribution 2012
